"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
2016-04-23,"Dominican_Republic-Dajabon","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Duarte","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Elias_Pina","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-El_Seibo","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Espaillat","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,2,"cases"
2016-04-23,"Dominican_Republic-Independencia","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,5,"cases"
2016-04-23,"Dominican_Republic-La_Altagracia","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,2,"cases"
2016-04-23,"Dominican_Republic-La_Romana","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,5,"cases"
2016-04-23,"Dominican_Republic-La_Vega","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,3,"cases"
2016-04-23,"Dominican_Republic-Maria_Trinidad_Sanchez","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Monte_Cristi","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Pedernales","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Peravia","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Puerto_Plata","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,5,"cases"
2016-04-23,"Dominican_Republic-Hermanas_Mirabal","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Samana","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-San_Cristobal","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,7,"cases"
2016-04-23,"Dominican_Republic-San_Juan","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-San_Pedro_de_Macoris","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Sanchez_Ramirez","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,2,"cases"
2016-04-23,"Dominican_Republic-Santiago","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,3,"cases"
2016-04-23,"Dominican_Republic-Santiago-Rodriguez","municipality","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Valverde","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Monsenor_Nouel","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Monte_Plata","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Hato_Mayor","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-San_Jose_de_Ocoa","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Santo_Domingo","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,77,"cases"
2016-04-23,"Dominican_Republic-Extranjera","province","zika_suspected_pregnant_cumulative","DO0007",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic","country","zika_suspected_cumulative","DO0005",NA,NA,2096,"cases"
2016-04-23,"Dominican_Republic-Distrito_Nacional","province","zika_suspected_cumulative","DO0005",NA,NA,558,"cases"
2016-04-23,"Dominican_Republic-Azua","province","zika_suspected_cumulative","DO0005",NA,NA,70,"cases"
2016-04-23,"Dominican_Republic-Baoruco","province","zika_suspected_cumulative","DO0005",NA,NA,7,"cases"
2016-04-23,"Dominican_Republic-Barahona","province","zika_suspected_cumulative","DO0005",NA,NA,21,"cases"
2016-04-23,"Dominican_Republic-Dajabon","province","zika_suspected_cumulative","DO0005",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Duarte","province","zika_suspected_cumulative","DO0005",NA,NA,15,"cases"
2016-04-23,"Dominican_Republic-Elias_Pina","province","zika_suspected_cumulative","DO0005",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-El_Seibo","province","zika_suspected_cumulative","DO0005",NA,NA,2,"cases"
2016-04-23,"Dominican_Republic-Espaillat","province","zika_suspected_cumulative","DO0005",NA,NA,22,"cases"
2016-04-23,"Dominican_Republic-Independencia","province","zika_suspected_cumulative","DO0005",NA,NA,69,"cases"
2016-04-23,"Dominican_Republic-La_Altagracia","province","zika_suspected_cumulative","DO0005",NA,NA,19,"cases"
2016-04-23,"Dominican_Republic-La_Romana","province","zika_suspected_cumulative","DO0005",NA,NA,21,"cases"
2016-04-23,"Dominican_Republic-La_Vega","province","zika_suspected_cumulative","DO0005",NA,NA,20,"cases"
2016-04-23,"Dominican_Republic-Maria_Trinidad_Sanchez","province","zika_suspected_cumulative","DO0005",NA,NA,8,"cases"
2016-04-23,"Dominican_Republic-Monte_Cristi","province","zika_suspected_cumulative","DO0005",NA,NA,4,"cases"
2016-04-23,"Dominican_Republic-Pedernales","province","zika_suspected_cumulative","DO0005",NA,NA,7,"cases"
2016-04-23,"Dominican_Republic-Peravia","province","zika_suspected_cumulative","DO0005",NA,NA,13,"cases"
2016-04-23,"Dominican_Republic-Puerto_Plata","province","zika_suspected_cumulative","DO0005",NA,NA,36,"cases"
2016-04-23,"Dominican_Republic-Hermanas_Mirabal","province","zika_suspected_cumulative","DO0005",NA,NA,5,"cases"
2016-04-23,"Dominican_Republic-Samana","province","zika_suspected_cumulative","DO0005",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-San_Cristobal","province","zika_suspected_cumulative","DO0005",NA,NA,69,"cases"
2016-04-23,"Dominican_Republic-San_Juan","province","zika_suspected_cumulative","DO0005",NA,NA,7,"cases"
2016-04-23,"Dominican_Republic-San_Pedro_de_Macoris","province","zika_suspected_cumulative","DO0005",NA,NA,24,"cases"
2016-04-23,"Dominican_Republic-Sanchez_Ramirez","province","zika_suspected_cumulative","DO0005",NA,NA,5,"cases"
2016-04-23,"Dominican_Republic-Santiago","province","zika_suspected_cumulative","DO0005",NA,NA,25,"cases"
2016-04-23,"Dominican_Republic-Santiago-Rodriguez","municipality","zika_suspected_cumulative","DO0005",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Valverde","province","zika_suspected_cumulative","DO0005",NA,NA,32,"cases"
2016-04-23,"Dominican_Republic-Monsenor_Nouel","province","zika_suspected_cumulative","DO0005",NA,NA,19,"cases"
2016-04-23,"Dominican_Republic-Monte_Plata","province","zika_suspected_cumulative","DO0005",NA,NA,9,"cases"
2016-04-23,"Dominican_Republic-Hato_Mayor","province","zika_suspected_cumulative","DO0005",NA,NA,6,"cases"
2016-04-23,"Dominican_Republic-San_Jose_de_Ocoa","province","zika_suspected_cumulative","DO0005",NA,NA,7,"cases"
2016-04-23,"Dominican_Republic-Santo_Domingo","province","zika_suspected_cumulative","DO0005",NA,NA,967,"cases"
2016-04-23,"Dominican_Republic-Extranjera","province","zika_suspected_cumulative","DO0005",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic","country","zika_suspected_4weeks","DO0024",NA,NA,948,"cases"
2016-04-23,"Dominican_Republic-Distrito_Nacional","province","zika_suspected_4weeks","DO0024",NA,NA,238,"cases"
2016-04-23,"Dominican_Republic-Azua","province","zika_suspected_4weeks","DO0024",NA,NA,53,"cases"
2016-04-23,"Dominican_Republic-Baoruco","province","zika_suspected_4weeks","DO0024",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Barahona","province","zika_suspected_4weeks","DO0024",NA,NA,2,"cases"
2016-04-23,"Dominican_Republic-Dajabon","province","zika_suspected_4weeks","DO0024",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Duarte","province","zika_suspected_4weeks","DO0024",NA,NA,4,"cases"
2016-04-23,"Dominican_Republic-Elias_Pina","province","zika_suspected_4weeks","DO0024",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-El_Seibo","province","zika_suspected_4weeks","DO0024",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Espaillat","province","zika_suspected_4weeks","DO0024",NA,NA,12,"cases"
2016-04-23,"Dominican_Republic-Independencia","province","zika_suspected_4weeks","DO0024",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-La_Altagracia","province","zika_suspected_4weeks","DO0024",NA,NA,5,"cases"
2016-04-23,"Dominican_Republic-La_Romana","province","zika_suspected_4weeks","DO0024",NA,NA,14,"cases"
2016-04-23,"Dominican_Republic-La_Vega","province","zika_suspected_4weeks","DO0024",NA,NA,7,"cases"
2016-04-23,"Dominican_Republic-Maria_Trinidad_Sanchez","province","zika_suspected_4weeks","DO0024",NA,NA,2,"cases"
2016-04-23,"Dominican_Republic-Monte_Cristi","province","zika_suspected_4weeks","DO0024",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Pedernales","province","zika_suspected_4weeks","DO0024",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Peravia","province","zika_suspected_4weeks","DO0024",NA,NA,5,"cases"
2016-04-23,"Dominican_Republic-Puerto_Plata","province","zika_suspected_4weeks","DO0024",NA,NA,16,"cases"
2016-04-23,"Dominican_Republic-Hermanas_Mirabal","province","zika_suspected_4weeks","DO0024",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Samana","province","zika_suspected_4weeks","DO0024",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-San_Cristobal","province","zika_suspected_4weeks","DO0024",NA,NA,28,"cases"
2016-04-23,"Dominican_Republic-San_Juan","province","zika_suspected_4weeks","DO0024",NA,NA,5,"cases"
2016-04-23,"Dominican_Republic-San_Pedro_de_Macoris","province","zika_suspected_4weeks","DO0024",NA,NA,11,"cases"
2016-04-23,"Dominican_Republic-Sanchez_Ramirez","province","zika_suspected_4weeks","DO0024",NA,NA,4,"cases"
2016-04-23,"Dominican_Republic-Santiago","province","zika_suspected_4weeks","DO0024",NA,NA,14,"cases"
2016-04-23,"Dominican_Republic-Santiago-Rodriguez","municipality","zika_suspected_4weeks","DO0024",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Valverde","province","zika_suspected_4weeks","DO0024",NA,NA,10,"cases"
2016-04-23,"Dominican_Republic-Monsenor_Nouel","province","zika_suspected_4weeks","DO0024",NA,NA,16,"cases"
2016-04-23,"Dominican_Republic-Monte_Plata","province","zika_suspected_4weeks","DO0024",NA,NA,4,"cases"
2016-04-23,"Dominican_Republic-Hato_Mayor","province","zika_suspected_4weeks","DO0024",NA,NA,5,"cases"
2016-04-23,"Dominican_Republic-San_Jose_de_Ocoa","province","zika_suspected_4weeks","DO0024",NA,NA,6,"cases"
2016-04-23,"Dominican_Republic-Santo_Domingo","province","zika_suspected_4weeks","DO0024",NA,NA,482,"cases"
2016-04-23,"Dominican_Republic-Extranjera","province","zika_suspected_4weeks","DO0024",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic","country","gbs_reported_4weeks","DO0025",NA,NA,54,"cases"
2016-04-23,"Dominican_Republic-Distrito_Nacional","province","gbs_reported_4weeks","DO0025",NA,NA,11,"cases"
2016-04-23,"Dominican_Republic-Azua","province","gbs_reported_4weeks","DO0025",NA,NA,6,"cases"
2016-04-23,"Dominican_Republic-Baoruco","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Barahona","province","gbs_reported_4weeks","DO0025",NA,NA,6,"cases"
2016-04-23,"Dominican_Republic-Dajabon","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Duarte","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Elias_Pina","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-El_Seibo","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Espaillat","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Independencia","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-La_Altagracia","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-La_Romana","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-La_Vega","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Maria_Trinidad_Sanchez","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Monte_Cristi","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Pedernales","province","gbs_reported_4weeks","DO0025",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Peravia","province","gbs_reported_4weeks","DO0025",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Puerto_Plata","province","gbs_reported_4weeks","DO0025",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Hermanas_Mirabal","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Samana","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-San_Cristobal","province","gbs_reported_4weeks","DO0025",NA,NA,3,"cases"
2016-04-23,"Dominican_Republic-San_Juan","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-San_Pedro_de_Macoris","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Sanchez_Ramirez","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Santiago","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Santiago-Rodriguez","municipality","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Valverde","province","gbs_reported_4weeks","DO0025",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Monsenor_Nouel","province","gbs_reported_4weeks","DO0025",NA,NA,1,"cases"
2016-04-23,"Dominican_Republic-Monte_Plata","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Hato_Mayor","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-San_Jose_de_Ocoa","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Santo_Domingo","province","gbs_reported_4weeks","DO0025",NA,NA,23,"cases"
2016-04-23,"Dominican_Republic-Extranjera","province","gbs_reported_4weeks","DO0025",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic","country","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Distrito_Nacional","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Azua","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Baoruco","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Barahona","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Dajabon","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Duarte","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Elias_Pina","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-El_Seibo","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Espaillat","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Independencia","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-La_Altagracia","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-La_Romana","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-La_Vega","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Maria_Trinidad_Sanchez","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Monte_Cristi","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Pedernales","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Peravia","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Puerto_Plata","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Hermanas_Mirabal","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Samana","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-San_Cristobal","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-San_Juan","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-San_Pedro_de_Macoris","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Sanchez_Ramirez","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Santiago","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Santiago-Rodriguez","municipality","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Valverde","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Monsenor_Nouel","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Monte_Plata","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Hato_Mayor","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-San_Jose_de_Ocoa","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Santo_Domingo","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-23,"Dominican_Republic-Extranjera","province","microcephaly_suspected_4weeks","DO0026",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic","country","gbs_confirmed_cumulative","DO0020",NA,NA,3,"cases"
2016-04-30,"Dominican_Republic-Distrito_Nacional","province","gbs_confirmed_cumulative","DO0020",NA,NA,2,"cases"
2016-04-30,"Dominican_Republic-Azua","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Baoruco","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Barahona","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Dajabon","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Duarte","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Elias_Pina","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-El_Seibo","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Espaillat","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Independencia","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-La_Altagracia","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-La_Romana","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-La_Vega","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Maria_Trinidad_Sanchez","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Monte_Cristi","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Pedernales","province","gbs_confirmed_cumulative","DO0020",NA,NA,1,"cases"
2016-04-30,"Dominican_Republic-Peravia","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Puerto_Plata","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Hermanas_Mirabal","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Samana","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-San_Cristobal","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-San_Juan","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-San_Pedro_de_Macoris","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Sanchez_Ramirez","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Santiago","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Santiago-Rodriguez","municipality","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Valverde","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Monsenor_Nouel","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Monte_Plata","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Hato_Mayor","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-San_Jose_de_Ocoa","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Santo_Domingo","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Extranjera","province","gbs_confirmed_cumulative","DO0020",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic","country","gbs_reported","DO0010",NA,NA,18,"cases"
2016-04-30,"Dominican_Republic-Distrito_Nacional","province","gbs_reported","DO0010",NA,NA,3,"cases"
2016-04-30,"Dominican_Republic-Azua","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Baoruco","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Barahona","province","gbs_reported","DO0010",NA,NA,2,"cases"
2016-04-30,"Dominican_Republic-Dajabon","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Duarte","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Elias_Pina","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-El_Seibo","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Espaillat","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Independencia","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-La_Altagracia","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-La_Romana","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-La_Vega","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Maria_Trinidad_Sanchez","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Monte_Cristi","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Pedernales","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Peravia","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Puerto_Plata","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Hermanas_Mirabal","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Samana","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-San_Cristobal","province","gbs_reported","DO0010",NA,NA,2,"cases"
2016-04-30,"Dominican_Republic-San_Juan","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-San_Pedro_de_Macoris","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Sanchez_Ramirez","province","gbs_reported","DO0010",NA,NA,1,"cases"
2016-04-30,"Dominican_Republic-Santiago","province","gbs_reported","DO0010",NA,NA,1,"cases"
2016-04-30,"Dominican_Republic-Santiago-Rodriguez","municipality","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Valverde","province","gbs_reported","DO0010",NA,NA,2,"cases"
2016-04-30,"Dominican_Republic-Monsenor_Nouel","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Monte_Plata","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Hato_Mayor","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-San_Jose_de_Ocoa","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Santo_Domingo","province","gbs_reported","DO0010",NA,NA,7,"cases"
2016-04-30,"Dominican_Republic-Extranjera","province","gbs_reported","DO0010",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic","country","gbs_reported_cumulative","DO0014",NA,NA,100,"cases"
2016-04-30,"Dominican_Republic-Distrito_Nacional","province","gbs_reported_cumulative","DO0014",NA,NA,25,"cases"
2016-04-30,"Dominican_Republic-Azua","province","gbs_reported_cumulative","DO0014",NA,NA,7,"cases"
2016-04-30,"Dominican_Republic-Baoruco","province","gbs_reported_cumulative","DO0014",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Barahona","province","gbs_reported_cumulative","DO0014",NA,NA,10,"cases"
2016-04-30,"Dominican_Republic-Dajabon","province","gbs_reported_cumulative","DO0014",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Duarte","province","gbs_reported_cumulative","DO0014",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Elias_Pina","province","gbs_reported_cumulative","DO0014",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-El_Seibo","province","gbs_reported_cumulative","DO0014",NA,NA,0,"cases"
2016-04-30,"Dominican_Republic-Espaillat","province","gbs_reported_cumulative","DO0014",NA,NA,0,"cases"
